order_id,payment_type,payment_installments,payment_value
ORD003235,boleto,3,823.78
ORD003236,credit_card,2,818.04
ORD003237,boleto,1,1959.21
ORD003238,boleto,1,1978.77
ORD003239,boleto,1,1406.65
ORD003240,credit_card,1,1303.14
ORD003241,credit_card,2,871.34
ORD003242,credit_card,6,51.43
ORD003243,credit_card,1,987.2
ORD003244,voucher,1,1268.06
ORD003245,credit_card,1,1944.74
ORD003246,credit_card,1,1623.02
ORD003247,credit_card,1,1110.68
ORD003248,credit_card,1,1102.77
ORD003249,credit_card,3,1614.68
ORD003250,credit_card,3,1848.62
ORD003251,credit_card,12,1510.7
ORD003252,credit_card,3,1043.76
ORD003253,credit_card,1,933.36
ORD003254,credit_card,2,1910.53
ORD003255,debit_card,6,1143.38
ORD003256,credit_card,12,242.3
ORD003257,credit_card,2,379.66
ORD003258,voucher,3,1160.14
ORD003259,boleto,6,697.45
ORD003260,credit_card,3,1573.62
ORD003261,credit_card,1,207.74
ORD003262,credit_card,6,1941.82
ORD003263,boleto,2,300.98
ORD003264,credit_card,12,1874.9
ORD003265,boleto,1,645.13
ORD003266,boleto,1,1316.97
ORD003267,debit_card,2,1075.74
ORD003268,credit_card,1,420.57
ORD003269,boleto,12,77.73
ORD003270,credit_card,1,1158.74
ORD003271,boleto,1,335.46
ORD003272,credit_card,1,914.37
ORD003273,boleto,2,421.25
ORD003274,boleto,1,1254.5
ORD003275,credit_card,12,807.69
ORD003276,credit_card,1,615.27
ORD003277,credit_card,12,1026.24
ORD003278,credit_card,1,822.81
ORD003279,credit_card,1,1751.53
ORD003280,credit_card,1,1337.79
ORD003281,credit_card,2,157.6
ORD003282,credit_card,1,1855.55
ORD003283,credit_card,1,1695.37
ORD003284,credit_card,1,1465.18
ORD003285,boleto,6,1523.93
ORD003286,credit_card,1,1702.65
ORD003287,credit_card,1,1681.93
ORD003288,credit_card,1,1571.74
ORD003289,voucher,2,443.04
ORD003290,debit_card,1,512.44
ORD003291,boleto,3,1397.66
ORD003292,credit_card,12,814.44
ORD003293,credit_card,3,1683.89
ORD003294,credit_card,1,1237.8
ORD003295,credit_card,1,1659.86
ORD003296,credit_card,1,1339.66
ORD003297,credit_card,1,785.66
ORD003298,credit_card,2,652.76
ORD003299,credit_card,1,1381.06
ORD003300,credit_card,2,266.17
ORD003301,credit_card,6,194.11
ORD003302,credit_card,12,231.63
ORD003303,credit_card,1,1510.11
ORD003304,debit_card,3,622.19
ORD003305,boleto,2,1418.26
ORD003306,credit_card,6,1354.14
ORD003307,credit_card,1,541.63
ORD003308,boleto,1,855.05
ORD003309,credit_card,2,699.79
ORD003310,debit_card,1,1756.16
ORD003311,credit_card,3,424.16
ORD003312,credit_card,1,859.94
ORD003313,credit_card,1,780.98
ORD003314,credit_card,3,1872.76
ORD003315,boleto,1,971.18
ORD003316,credit_card,12,345.11
ORD003317,boleto,6,1190.16
ORD003318,voucher,1,150.97
ORD003319,credit_card,3,78.81
ORD003320,boleto,3,599.53
ORD003321,credit_card,6,56.06
ORD003322,credit_card,1,415.29
ORD003323,credit_card,1,861.59
ORD003324,credit_card,1,1498.58
ORD003325,credit_card,1,1662.97
ORD003326,credit_card,1,1032.72
ORD003327,credit_card,3,1728.25
ORD003328,credit_card,12,646.79
ORD003329,credit_card,1,1873.81
ORD003330,voucher,2,420.05
ORD003331,credit_card,1,1148.25
ORD003332,credit_card,3,442.36
ORD003333,credit_card,12,1971.75
ORD003334,boleto,2,1258.28
ORD003335,credit_card,6,528.08
ORD003336,credit_card,12,1768.0
ORD003337,credit_card,3,1661.68
ORD003338,boleto,6,1935.57
ORD003339,credit_card,2,464.7
ORD003340,credit_card,6,1059.62
ORD003341,credit_card,2,1308.45
ORD003342,credit_card,6,1220.89
ORD003343,credit_card,3,246.64
ORD003344,voucher,2,363.91
ORD003345,credit_card,12,1421.69
ORD003346,credit_card,12,656.51
ORD003347,credit_card,3,1763.25
ORD003348,credit_card,2,581.16
ORD003349,credit_card,1,1030.61
ORD003350,boleto,2,1674.44
ORD003351,credit_card,3,332.41
ORD003352,credit_card,1,1488.39
ORD003353,credit_card,1,292.87
ORD003354,credit_card,1,114.85
ORD003355,credit_card,1,216.62
ORD003356,voucher,1,1344.43
ORD003357,credit_card,2,1261.92
ORD003358,credit_card,1,1009.47
ORD003359,credit_card,6,1504.89
ORD003360,credit_card,1,1689.67
ORD003361,credit_card,1,1266.39
ORD003362,credit_card,1,1898.57
ORD003363,credit_card,1,1439.22
ORD003364,credit_card,3,384.27
ORD003365,boleto,1,296.49
ORD003366,debit_card,12,1506.5
ORD003367,boleto,1,1298.08
ORD003368,credit_card,1,126.47
ORD003369,credit_card,12,1935.37
ORD003370,boleto,1,1526.25
ORD003371,credit_card,1,61.09
ORD003372,debit_card,3,859.2
ORD003373,credit_card,3,141.86
ORD003374,credit_card,1,1504.03
ORD003375,debit_card,3,1005.79
ORD003376,boleto,2,1053.75
ORD003377,credit_card,1,1148.57
ORD003378,boleto,2,1368.78
ORD003379,boleto,6,598.94
ORD003380,boleto,6,1364.49
ORD003381,boleto,1,351.13
ORD003382,credit_card,1,115.48
ORD003383,credit_card,2,903.32
ORD003384,credit_card,1,1718.39
ORD003385,voucher,12,942.84
ORD003386,credit_card,6,1362.31
ORD003387,credit_card,3,1695.52
ORD003388,credit_card,1,882.12
ORD003389,credit_card,1,1656.85
ORD003390,credit_card,2,249.99
ORD003391,credit_card,6,114.66
ORD003392,credit_card,1,1226.7
ORD003393,credit_card,1,654.42
ORD003394,credit_card,1,442.22
ORD003395,credit_card,1,1213.82
ORD003396,credit_card,1,1723.34
ORD003397,credit_card,3,1816.76
ORD003398,debit_card,1,1282.81
ORD003399,credit_card,3,322.24
ORD003400,boleto,12,1833.87
ORD003401,credit_card,6,798.13
ORD003402,debit_card,1,1499.86
ORD003403,boleto,1,514.85
ORD003404,boleto,1,972.04
ORD003405,boleto,1,554.16
ORD003406,credit_card,3,1732.83
ORD003407,credit_card,1,1562.35
ORD003408,credit_card,1,398.36
ORD003409,credit_card,1,1372.98
ORD003410,credit_card,2,75.27
ORD003411,voucher,6,1890.28
ORD003412,boleto,12,1631.82
ORD003413,boleto,2,432.29
ORD003414,credit_card,3,1647.96
ORD003415,credit_card,1,1953.07
ORD003416,credit_card,6,943.77
ORD003417,credit_card,1,1932.56
ORD003418,credit_card,1,127.08
ORD003419,credit_card,2,1341.15
ORD003420,boleto,1,1819.29
ORD003421,credit_card,1,1644.87
ORD003422,voucher,2,1844.9
ORD003423,boleto,6,1053.45
ORD003424,boleto,1,212.18
ORD003425,credit_card,1,1871.25
ORD003426,boleto,6,1570.13
ORD003427,debit_card,1,1893.93
ORD003428,credit_card,1,1962.08
ORD003429,credit_card,1,1506.67
ORD003430,credit_card,3,1760.09
ORD003431,credit_card,1,467.57
ORD003432,credit_card,6,859.61
ORD003433,credit_card,6,1607.2
ORD003434,credit_card,3,193.35
ORD003435,boleto,1,209.34
ORD003436,credit_card,1,1443.93
ORD003437,boleto,2,975.12
ORD003438,boleto,1,1503.82
ORD003439,credit_card,12,1659.04
ORD003440,credit_card,2,797.77
ORD003441,credit_card,1,1485.05
ORD003442,boleto,2,1856.68
ORD003443,boleto,1,440.2
ORD003444,credit_card,1,367.14
ORD003445,credit_card,1,1689.41
ORD003446,credit_card,1,1332.3
ORD003447,voucher,2,988.05
ORD003448,credit_card,6,1113.24
ORD003449,credit_card,12,1084.75
ORD003450,boleto,1,835.56
ORD003451,credit_card,6,1219.45
ORD003452,credit_card,2,915.64
ORD003453,credit_card,12,113.67
ORD003454,credit_card,2,1653.63
ORD003455,credit_card,1,1586.04
ORD003456,credit_card,6,1248.5
ORD003457,boleto,2,1113.21
ORD003458,boleto,12,61.51
ORD003459,credit_card,1,1159.53
ORD003460,boleto,1,1656.13
ORD003461,credit_card,2,1132.62
ORD003462,credit_card,1,296.69
ORD003463,credit_card,1,1979.06
ORD003464,credit_card,6,456.92
ORD003465,credit_card,6,1964.19
ORD003466,credit_card,1,1371.27
ORD003467,debit_card,1,1715.91
ORD003468,credit_card,1,1718.74
ORD003469,credit_card,1,1981.12
ORD003470,boleto,6,1083.06
ORD003471,voucher,6,315.75
ORD003472,credit_card,2,583.46
ORD003473,credit_card,1,1733.9
ORD003474,credit_card,1,1330.31
ORD003475,credit_card,12,494.0
ORD003476,boleto,12,618.84
ORD003477,credit_card,1,1535.0
ORD003478,voucher,3,331.13
ORD003479,credit_card,1,639.1
ORD003480,boleto,6,82.49
ORD003481,credit_card,2,554.15
ORD003482,credit_card,1,585.62
ORD003483,credit_card,1,1610.41
ORD003484,credit_card,1,424.99
ORD003485,boleto,2,60.49
ORD003486,credit_card,2,793.01
ORD003487,credit_card,1,811.44
ORD003488,credit_card,2,708.07
ORD003489,credit_card,3,904.01
ORD003490,credit_card,12,871.31
ORD003491,credit_card,2,1469.59
ORD003492,boleto,6,837.48
ORD003493,credit_card,12,1282.96
ORD003494,credit_card,1,345.05
ORD003495,boleto,12,1967.83
ORD003496,credit_card,3,997.64
ORD003497,voucher,1,514.29
ORD003498,credit_card,3,386.33
ORD003499,boleto,1,104.67
ORD003500,credit_card,6,656.79
ORD003501,credit_card,2,1990.06
ORD003502,voucher,2,1096.25
ORD003503,credit_card,12,1048.32
ORD003504,boleto,1,1147.72
ORD003505,credit_card,2,439.85
ORD003506,debit_card,1,1922.71
ORD003507,credit_card,1,102.04
ORD003508,credit_card,2,1424.84
ORD003509,boleto,12,898.78
ORD003510,debit_card,6,853.23
ORD003511,credit_card,3,810.08
ORD003512,boleto,2,1896.36
ORD003513,credit_card,3,70.28
ORD003514,credit_card,2,1906.97
ORD003515,credit_card,3,1660.57
ORD003516,credit_card,3,815.2
ORD003517,voucher,1,1736.31
ORD003518,boleto,1,1131.85
ORD003519,boleto,2,619.33
ORD003520,credit_card,6,1140.78
ORD003521,credit_card,2,266.34
ORD003522,credit_card,2,1271.83
ORD003523,credit_card,1,918.54
ORD003524,credit_card,1,1772.36
ORD003525,credit_card,12,1343.72
ORD003526,credit_card,1,1987.12
ORD003527,credit_card,2,1416.92
ORD003528,boleto,1,273.34
ORD003529,credit_card,6,596.64
ORD003530,credit_card,1,1915.6
ORD003531,credit_card,1,1605.27
ORD003532,credit_card,12,782.55
ORD003533,credit_card,2,1302.18
ORD003534,boleto,1,1125.8
ORD003535,credit_card,12,1581.7
ORD003536,voucher,1,1192.17
ORD003537,credit_card,1,787.2
ORD003538,credit_card,1,639.12
ORD003539,credit_card,2,884.26
ORD003540,credit_card,1,357.32
ORD003541,credit_card,1,894.37
ORD003542,credit_card,1,1216.16
ORD003543,credit_card,3,1788.38
ORD003544,boleto,3,1940.61
ORD003545,credit_card,1,406.81
ORD003546,credit_card,1,1910.13
ORD003547,credit_card,1,972.61
ORD003548,credit_card,6,1885.13
ORD003549,credit_card,6,1411.66
ORD003550,voucher,6,850.65
ORD003551,voucher,1,1951.66
ORD003552,credit_card,1,591.63
ORD003553,credit_card,1,1444.73
ORD003554,boleto,2,407.39
ORD003555,credit_card,1,1442.17
ORD003556,boleto,1,1616.65
ORD003557,credit_card,1,962.23
ORD003558,credit_card,1,524.28
ORD003559,credit_card,12,625.08
ORD003560,credit_card,1,931.74
ORD003561,boleto,6,1139.06
ORD003562,credit_card,3,384.2
ORD003563,boleto,12,143.24
ORD003564,credit_card,3,423.57
ORD003565,boleto,1,1342.68
ORD003566,credit_card,6,1047.84
ORD003567,credit_card,2,755.99
ORD003568,credit_card,12,1805.14
ORD003569,credit_card,2,360.5
ORD003570,debit_card,1,1472.55
ORD003571,boleto,2,1364.29
ORD003572,credit_card,12,200.8
ORD003573,credit_card,2,995.87
ORD003574,boleto,2,1366.85
ORD003575,credit_card,1,387.08
ORD003576,boleto,3,1518.12
ORD003577,credit_card,12,1899.59
ORD003578,credit_card,1,868.09
ORD003579,credit_card,1,765.04
ORD003580,credit_card,1,1911.84
ORD003581,boleto,1,660.49
ORD003582,credit_card,3,179.68
ORD003583,credit_card,1,1010.38
ORD003584,debit_card,1,170.48
ORD003585,boleto,1,708.05
ORD003586,credit_card,1,1705.35
ORD003587,credit_card,3,976.77
ORD003588,credit_card,1,787.06
ORD003589,boleto,2,1015.18
ORD003590,credit_card,1,1166.06
ORD003591,boleto,2,426.15
ORD003592,credit_card,2,135.17
ORD003593,credit_card,1,1708.28
ORD003594,credit_card,6,332.79
ORD003595,credit_card,6,1506.33
ORD003596,credit_card,12,425.01
ORD003597,credit_card,3,573.51
ORD003598,voucher,6,441.51
ORD003599,credit_card,1,1844.82
ORD003600,boleto,1,997.34
ORD003601,credit_card,2,1150.88
ORD003602,boleto,1,84.6
ORD003603,credit_card,1,104.49
ORD003604,credit_card,1,229.53
ORD003605,credit_card,1,1826.72
ORD003606,credit_card,1,1688.28
ORD003607,voucher,1,1769.05
ORD003608,credit_card,12,401.96
ORD003609,boleto,3,1030.1
ORD003610,credit_card,3,652.26
ORD003611,credit_card,12,1718.85
ORD003612,credit_card,6,1243.24
ORD003613,boleto,6,772.47
ORD003614,credit_card,1,69.12
ORD003615,credit_card,12,1613.04
ORD003616,voucher,6,1675.82
ORD003617,credit_card,1,996.79
ORD003618,debit_card,3,1136.47
ORD003619,credit_card,1,149.05
ORD003620,credit_card,2,439.75
ORD003621,credit_card,3,1211.83
ORD003622,credit_card,1,764.23
ORD003623,debit_card,2,587.62
ORD003624,boleto,1,1109.36
ORD003625,credit_card,2,892.19
ORD003626,credit_card,1,927.42
ORD003627,credit_card,6,1474.23
ORD003628,credit_card,3,578.3
ORD003629,boleto,1,1936.73
ORD003630,credit_card,1,323.36
ORD003631,credit_card,12,1243.49
ORD003632,credit_card,6,1383.03
ORD003633,credit_card,1,114.26
ORD003634,debit_card,3,1746.4
ORD003635,boleto,12,1561.89
ORD003636,credit_card,6,872.59
ORD003637,boleto,1,172.47
ORD003638,credit_card,2,728.72
ORD003639,credit_card,1,308.05
ORD003640,credit_card,1,832.47
ORD003641,credit_card,1,1746.65
ORD003642,credit_card,1,537.64
ORD003643,voucher,1,979.07
ORD003644,credit_card,6,434.02
ORD003645,credit_card,1,122.58
ORD003646,credit_card,2,370.35
ORD003647,credit_card,6,1317.99
ORD003648,credit_card,6,1582.67
ORD003649,voucher,1,282.65
ORD003650,voucher,3,331.67
ORD003651,credit_card,3,1132.1
ORD003652,credit_card,12,905.09
ORD003653,credit_card,3,1612.85
ORD003654,credit_card,1,1080.77
ORD003655,credit_card,1,1605.4
ORD003656,debit_card,1,1546.02
ORD003657,credit_card,2,62.16
ORD003658,credit_card,6,1082.95
ORD003659,credit_card,1,578.62
ORD003660,credit_card,1,724.48
ORD003661,credit_card,1,843.34
ORD003662,credit_card,6,1214.68
ORD003663,credit_card,2,1621.06
ORD003664,credit_card,1,1269.72
ORD003665,credit_card,1,827.02
ORD003666,boleto,6,1353.16
ORD003667,credit_card,1,1054.17
ORD003668,voucher,1,1327.09
ORD003669,boleto,1,413.07
ORD003670,boleto,3,1780.53
ORD003671,credit_card,6,1671.12
ORD003672,credit_card,3,1894.43
ORD003673,credit_card,3,1897.07
ORD003674,credit_card,6,1940.58
ORD003675,credit_card,1,1322.8
ORD003676,credit_card,12,888.83
ORD003677,credit_card,2,1929.35
ORD003678,credit_card,3,351.42
ORD003679,credit_card,3,452.76
ORD003680,credit_card,3,1955.5
ORD003681,boleto,2,159.41
ORD003682,credit_card,6,1294.01
ORD003683,credit_card,3,126.09
ORD003684,credit_card,2,1021.29
ORD003685,credit_card,6,919.07
ORD003686,credit_card,2,966.15
ORD003687,credit_card,3,1805.74
ORD003688,credit_card,3,867.58
ORD003689,credit_card,1,1097.31
ORD003690,credit_card,1,521.78
ORD003691,credit_card,6,897.02
ORD003692,credit_card,1,1237.42
ORD003693,credit_card,6,912.34
ORD003694,boleto,12,81.67
ORD003695,credit_card,2,1443.55
ORD003696,credit_card,3,77.52
ORD003697,credit_card,1,1798.21
ORD003698,debit_card,12,1305.79
ORD003699,credit_card,3,92.52
ORD003700,voucher,12,706.46
ORD003701,credit_card,1,1203.87
ORD003702,credit_card,6,511.11
ORD003703,credit_card,1,176.39
ORD003704,credit_card,6,1179.64
ORD003705,credit_card,2,1168.68
ORD003706,voucher,1,416.92
ORD003707,boleto,2,583.76
ORD003708,boleto,6,1245.8
ORD003709,credit_card,2,1234.95
ORD003710,credit_card,6,1323.35
ORD003711,voucher,2,808.09
ORD003712,credit_card,1,759.78
ORD003713,credit_card,3,135.11
ORD003714,credit_card,2,1591.15
ORD003715,credit_card,1,905.44
ORD003716,credit_card,12,1412.58
ORD003717,voucher,12,1769.14
ORD003718,credit_card,6,862.19
ORD003719,credit_card,1,387.07
ORD003720,credit_card,2,1891.6
ORD003721,debit_card,2,705.83
ORD003722,credit_card,1,699.65
ORD003723,credit_card,1,1782.05
ORD003724,boleto,6,1768.19
ORD003725,credit_card,1,259.24
ORD003726,boleto,12,1827.69
ORD003727,credit_card,12,1452.19
ORD003728,credit_card,1,1994.58
ORD003729,credit_card,1,1916.82
ORD003730,credit_card,1,134.77
ORD003731,credit_card,2,1285.58
ORD003732,credit_card,2,1244.22
ORD003733,credit_card,1,896.03
ORD003734,credit_card,1,98.82
ORD003735,voucher,2,860.39
ORD003736,voucher,1,568.01
ORD003737,credit_card,1,1185.09
ORD003738,credit_card,6,221.76
ORD003739,voucher,6,1523.95
ORD003740,credit_card,12,1760.47
ORD003741,boleto,2,202.41
ORD003742,credit_card,1,861.28
ORD003743,credit_card,2,475.54
ORD003744,boleto,1,528.47
ORD003745,credit_card,6,1800.58
ORD003746,credit_card,1,435.44
ORD003747,credit_card,1,786.5
ORD003748,credit_card,6,618.39
ORD003749,credit_card,6,1597.97
ORD003750,credit_card,2,386.51
ORD003751,credit_card,2,110.56
ORD003752,credit_card,1,1348.58
ORD003753,credit_card,12,418.28
ORD003754,credit_card,2,1494.35
ORD003755,credit_card,1,803.18
ORD003756,credit_card,1,590.85
ORD003757,credit_card,1,1638.24
ORD003758,credit_card,6,1578.11
ORD003759,credit_card,1,235.88
ORD003760,voucher,3,638.86
ORD003761,credit_card,12,1948.55
ORD003762,credit_card,3,860.83
ORD003763,boleto,2,237.07
ORD003764,credit_card,3,690.19
ORD003765,credit_card,6,358.29
ORD003766,credit_card,1,1033.47
ORD003767,boleto,3,1125.57
ORD003768,credit_card,2,689.32
ORD003769,credit_card,12,1870.59
ORD003770,credit_card,6,263.16
ORD003771,debit_card,3,854.73
ORD003772,boleto,3,638.24
ORD003773,boleto,1,1514.99
ORD003774,credit_card,1,1278.68
ORD003775,credit_card,1,1397.49
ORD003776,voucher,2,1195.85
ORD003777,debit_card,1,1163.74
ORD003778,credit_card,1,905.8
ORD003779,credit_card,1,1403.71
ORD003780,boleto,3,1240.55
ORD003781,boleto,6,1397.29
ORD003782,credit_card,12,875.99
ORD003783,credit_card,1,1354.96
ORD003784,credit_card,2,1985.76
ORD003785,credit_card,2,1955.92
ORD003786,credit_card,12,243.37
ORD003787,credit_card,3,720.78
ORD003788,credit_card,12,1718.76
ORD003789,credit_card,1,816.18
ORD003790,credit_card,2,352.86
ORD003791,credit_card,12,1252.51
ORD003792,credit_card,3,1457.54
ORD003793,credit_card,1,1904.05
ORD003794,credit_card,6,567.81
ORD003795,boleto,1,1122.5
ORD003796,boleto,2,1789.78
ORD003797,credit_card,6,903.87
ORD003798,credit_card,6,658.55
ORD003799,credit_card,3,150.28
ORD003800,debit_card,2,849.0
ORD003801,credit_card,12,731.29
ORD003802,credit_card,12,815.48
ORD003803,debit_card,1,692.21
ORD003804,debit_card,6,1960.45
ORD003805,credit_card,2,1621.27
ORD003806,credit_card,12,1561.77
ORD003807,voucher,1,1334.3
ORD003808,boleto,2,406.0
ORD003809,voucher,1,270.66
ORD003810,credit_card,6,1159.94
ORD003811,credit_card,3,929.11
ORD003812,credit_card,2,919.22
ORD003813,credit_card,1,1555.02
ORD003814,credit_card,1,1403.44
ORD003815,boleto,2,641.69
ORD003816,credit_card,2,1308.12
ORD003817,credit_card,1,63.65
ORD003818,credit_card,12,655.05
ORD003819,credit_card,2,1135.72
ORD003820,boleto,2,1342.41
ORD003821,credit_card,12,210.02
ORD003822,credit_card,6,715.5
ORD003823,credit_card,3,185.22
ORD003824,credit_card,1,655.28
ORD003825,credit_card,2,852.87
ORD003826,credit_card,1,697.87
ORD003827,credit_card,1,1995.3
ORD003828,credit_card,2,726.3
ORD003829,credit_card,3,324.39
ORD003830,credit_card,2,774.81
ORD003831,credit_card,1,872.86
ORD003832,credit_card,12,1612.53
ORD003833,credit_card,6,314.19
ORD003834,credit_card,6,1463.48
ORD003835,credit_card,12,107.35
ORD003836,boleto,6,794.89
ORD003837,boleto,2,262.99
ORD003838,voucher,1,1618.56
ORD003839,credit_card,2,1737.02
ORD003840,credit_card,6,399.14
ORD003841,credit_card,2,346.68
ORD003842,boleto,2,1075.44
ORD003843,boleto,6,1925.56
ORD003844,credit_card,12,620.18
ORD003845,credit_card,1,609.66
ORD003846,credit_card,12,1192.81
ORD003847,credit_card,3,1066.85
ORD003848,credit_card,2,1777.89
ORD003849,credit_card,2,460.4
ORD003850,boleto,1,1922.98
ORD003851,credit_card,3,193.66
ORD003852,credit_card,6,584.51
ORD003853,credit_card,12,1562.25
ORD003854,credit_card,12,92.66
ORD003855,boleto,2,586.2
ORD003856,boleto,12,1480.94
ORD003857,credit_card,12,502.32
ORD003858,credit_card,2,706.43
ORD003859,credit_card,3,1122.89
ORD003860,credit_card,6,126.06
ORD003861,debit_card,1,133.01
ORD003862,boleto,1,1293.87
ORD003863,credit_card,12,311.38
ORD003864,credit_card,1,1585.55
ORD003865,credit_card,1,1911.47
ORD003866,credit_card,3,317.25
ORD003867,credit_card,12,232.46
ORD003868,boleto,2,248.51
ORD003869,boleto,1,292.54
ORD003870,credit_card,1,311.19
ORD003871,credit_card,2,1942.48
ORD003872,credit_card,12,1239.65
ORD003873,credit_card,6,1957.11
ORD003874,boleto,1,725.95
ORD003875,boleto,2,1029.19
ORD003876,credit_card,6,1472.2
ORD003877,credit_card,2,618.1
ORD003878,credit_card,6,1187.8
ORD003879,voucher,1,432.17
ORD003880,credit_card,1,812.07
ORD003881,credit_card,3,1283.59
ORD003882,credit_card,3,1856.85
ORD003883,credit_card,12,781.39
ORD003884,boleto,1,1717.28
ORD003885,credit_card,1,1407.81
ORD003886,credit_card,12,227.09
ORD003887,credit_card,1,482.12
ORD003888,credit_card,2,1391.37
ORD003889,debit_card,6,1191.01
ORD003890,credit_card,1,876.82
ORD003891,credit_card,6,958.98
ORD003892,credit_card,12,184.47
ORD003893,boleto,2,1046.14
ORD003894,credit_card,6,1266.57
ORD003895,boleto,6,1891.02
ORD003896,credit_card,1,1862.62
ORD003897,boleto,1,261.53
ORD003898,credit_card,3,1199.6
ORD003899,credit_card,6,510.49
ORD003900,voucher,3,1912.26
ORD003901,credit_card,1,369.25
ORD003902,credit_card,2,373.94
ORD003903,credit_card,6,1249.92
ORD003904,boleto,2,287.18
ORD003905,credit_card,1,177.75
ORD003906,credit_card,6,1873.23
ORD003907,boleto,6,1704.55
ORD003908,credit_card,12,204.67
ORD003909,voucher,1,756.84
ORD003910,credit_card,6,1966.4
ORD003911,debit_card,1,992.11
ORD003912,boleto,12,1788.71
ORD003913,credit_card,1,1398.53
ORD003914,credit_card,6,1278.33
ORD003915,credit_card,6,1748.75
ORD003916,credit_card,3,66.65
ORD003917,boleto,6,1749.07
ORD003918,credit_card,12,1477.78
ORD003919,credit_card,3,1389.41
ORD003920,credit_card,1,1548.06
ORD003921,credit_card,1,1341.66
ORD003922,credit_card,6,1885.03
ORD003923,boleto,2,1984.8
ORD003924,credit_card,12,202.41
ORD003925,credit_card,3,1730.79
ORD003926,credit_card,3,1869.11
ORD003927,credit_card,2,83.74
ORD003928,boleto,6,1339.03
ORD003929,boleto,1,662.58
ORD003930,credit_card,1,498.49
ORD003931,credit_card,2,717.03
ORD003932,credit_card,2,1597.47
ORD003933,credit_card,2,526.77
ORD003934,credit_card,2,1431.95
ORD003935,credit_card,3,1813.88
ORD003936,credit_card,6,589.91
ORD003937,debit_card,2,1691.33
ORD003938,boleto,2,199.26
ORD003939,credit_card,2,303.67
ORD003940,voucher,1,1214.95
ORD003941,voucher,1,1528.94
ORD003942,boleto,6,457.62
ORD003943,credit_card,1,943.29
ORD003944,boleto,12,1067.61
ORD003945,credit_card,1,1045.35
ORD003946,voucher,1,443.64
ORD003947,boleto,1,56.54
ORD003948,credit_card,1,620.59
ORD003949,credit_card,2,1801.06
ORD003950,credit_card,12,562.38
ORD003951,credit_card,12,1983.34
ORD003952,credit_card,3,929.76
ORD003953,credit_card,6,1674.65
ORD003954,credit_card,1,398.25
ORD003955,boleto,1,472.95
ORD003956,credit_card,6,1760.36
ORD003957,boleto,2,1190.66
ORD003958,credit_card,6,151.71
ORD003959,credit_card,1,1518.32
ORD003960,credit_card,1,1089.65
ORD003961,credit_card,12,1761.89
ORD003962,credit_card,2,168.62
ORD003963,credit_card,1,1567.25
ORD003964,credit_card,1,1292.19
ORD003965,debit_card,1,1217.08
ORD003966,credit_card,1,1271.87
ORD003967,boleto,2,434.35
ORD003968,credit_card,1,1513.94
ORD003969,boleto,1,338.15
ORD003970,debit_card,6,579.75
ORD003971,boleto,1,205.27
ORD003972,credit_card,6,785.94
ORD003973,credit_card,1,1693.37
ORD003974,credit_card,2,1865.39
ORD003975,credit_card,1,221.22
ORD003976,credit_card,2,860.17
ORD003977,credit_card,2,1600.29
ORD003978,credit_card,1,1877.42
ORD003979,credit_card,1,955.44
ORD003980,debit_card,2,1927.35
ORD003981,boleto,6,1835.28
ORD003982,credit_card,3,254.14
ORD003983,voucher,12,1169.75
ORD003984,credit_card,1,1771.92
ORD003985,credit_card,3,1270.51
ORD003986,credit_card,1,1300.37
ORD003987,debit_card,2,112.4
ORD003988,credit_card,2,1007.01
ORD003989,debit_card,3,194.65
ORD003990,debit_card,1,1873.9
ORD003991,voucher,1,1135.28
ORD003992,credit_card,1,1976.62
ORD003993,credit_card,1,890.16
ORD003994,credit_card,6,1817.77
ORD003995,credit_card,12,732.9
ORD003996,credit_card,1,159.01
ORD003997,boleto,1,701.75
ORD003998,credit_card,1,755.25
ORD003999,boleto,1,772.3
ORD004000,credit_card,12,595.14
ORD004001,credit_card,1,1798.02
ORD004002,credit_card,3,94.84
ORD004003,credit_card,6,1606.19
ORD004004,credit_card,6,899.12
ORD004005,credit_card,3,1784.63
ORD004006,credit_card,1,211.09
ORD004007,credit_card,12,183.91
ORD004008,credit_card,6,312.87
ORD004009,boleto,3,941.84
ORD004010,credit_card,3,669.15
ORD004011,credit_card,2,1366.66
ORD004012,boleto,6,1718.1
ORD004013,credit_card,6,1862.03
ORD004014,credit_card,6,555.2
ORD004015,boleto,12,459.58
ORD004016,credit_card,1,232.53
ORD004017,credit_card,2,1273.46
ORD004018,voucher,1,1321.52
ORD004019,boleto,2,233.27
ORD004020,credit_card,2,193.46
ORD004021,boleto,2,843.96
ORD004022,credit_card,2,1058.5
ORD004023,credit_card,1,1773.26
ORD004024,credit_card,1,1565.11
ORD004025,credit_card,1,1806.14
ORD004026,credit_card,1,1321.42
ORD004027,credit_card,1,275.27
ORD004028,credit_card,1,771.71
ORD004029,credit_card,1,401.5
ORD004030,boleto,1,1862.71
ORD004031,credit_card,3,150.52
ORD004032,credit_card,3,98.6
ORD004033,credit_card,3,625.37
ORD004034,credit_card,1,1893.21
ORD004035,credit_card,3,1232.2
ORD004036,boleto,6,355.71
ORD004037,credit_card,1,1184.49
ORD004038,credit_card,1,854.76
ORD004039,credit_card,1,1743.6
ORD004040,boleto,1,1268.63
ORD004041,credit_card,2,831.98
ORD004042,voucher,2,248.8
ORD004043,credit_card,1,1653.3
